 dat ,name,college,pos,height,weight,wonderlic,40yards,bench,leap,jump,shuttle,3cone
2002,Roosevelt Williams,Tuskegee,CB,73,204,NA,4.63,23,38,123,,
2002,Roy Williams,Oklahoma,SS,73,219,NA,4.53,13,30.5,115,,
2002,Tank Williams,Stanford,FS,75,222,NA,4.46,19,38.5,125,3.93,6.78
2002,Coy Wire,Stanford,SS,73,209,NA,*4.56,28,38.5,120,3.87,6.62
2002,Tracey Wistrom,Nebraska,TE,76,245,NA,4.92,17,33.5,114,4.1,7.09
2002,Will Witherspoon,Georgia,OLB,74,231,NA,4.68,25,38,122,4.21,7.09
2002,Chris Young,Georgia Tech,SS,73,210,NA,4.63,23,36.5,121,,
2002,Greg Zolman,Vanderbilt,QB,74,220,23,4.93,NA,34,112,4.14,7.06
2001,Keith Adams,Clemson,OLB,71,219,NA,4.82,24,NA,104,,
2001,Dan Alexander,Nebraska,FB,73,257,NA,4.47,15,34,115,4.16,7.34
2001,Brian Allen,Florida State,OLB,73,238,NA,*4.65,25,NA,,,
2001,David Allen,Kansas State,RB,69,194,NA,4.62,15,31,,,
2001,Will Allen,Syracuse,CB,71,192,NA,4.44,14,39.5,121,3.9,6.78
2001,Scotty Anderson,Grambling State (LA),WR,74,184,NA,*4.57,NA,34.5,115,,
2001,Adam Archuleta,Arizona State,SS,73,211,NA,*4.46,31,NA,,,
2001,Tom Ashworth,Colorado,OG,78,293,NA,5.11,20,33.5,109,4.87,7.2
2001,Billy Baber,Virginia,TE,76,255,NA,4.76,22,33,106,4.19,7.12
2001,Jeff Backus,Michigan,OT,78,310,NA,5.37,25,27,99,4.67,8.4
2001,Alex Bannister,Eastern Kentucky,WR,77,201,NA,4.47,NA,30.5,110,,
2001,Kevan Barlow,Pittsburgh,RB,73,235,NA,4.56,NA,32,,,
2001,Idrees Bashir,Memphis,FS,74,206,NA,4.56,22,40,126,4.25,7.14
2001,Gary Baxter,Baylor,CB,74,204,NA,4.53,NA,37.5,122,4.21,7.39
2001,Jonathan Beasley,Kansas State,QB,73,227,20,4.85,NA,29.5,102,4.38,7.55
2001,Monty Beisel,Kansas State,DE,76,270,NA,4.83,26,34.5,110,4.3,7.32
2001,Kendrell Bell,Georgia,ILB,73,234,NA,4.64,24,38.5,124,4.5,7.25
2001,Marcus Bell,Memphis,DT,74,319,NA,5.32,17,NA,98,4.71,8.07
2001,Michael Bennett,Wisconsin,RB,69,207,NA,4.38,13,39.5,,,
2001,Eddie Berlin,Northern Iowa,WR,73,191,NA,4.43,NA,39.5,122,4.08,6.78
2001,Cory Bird,Virginia Tech,SS,70,217,NA,*4.60,22,NA,,,
2001,Darvell Bivens,Northwestern State (LA),FB,70,255,NA,4.97,32,33.5,108,4.38,7.81
2001,Randy Black,UNLV,SS,73,205,NA,4.74,NA,35.5,115,4.2,7.14
2001,Harold Blackmon,Northwestern,CB,73,210,NA,4.54,17,37,121,4.28,7.03
2001,Derrick Blaylock,Stephen F Austin,RB,70,194,NA,4.36,18,35.5,,4.09,7.05
2001,Josh Booty,Louisiana State,QB,75,221,27,4.9,NA,29.5,105,4.48,7.54
2001,Jarvis Borum,North Carolina State,OG,79,332,NA,5.05,25,30.5,107,4.83,8.5
2001,James Boyd,Penn State,SS,71,207,NA,4.59,NA,32.5,117,4.24,7.29
2001,Roylin Bradley,Texas A&M,OLB,73,243,NA,4.67,19,34,114,4.28,7.16
2001,Drew Brees,Purdue,QB,73,213,28,4.83,NA,32,105,4.21,7.09
2001,Sean Brewer,San Jose State,TE,76,255,NA,4.73,14,36,117,4.18,7.37
2001,Chris Brown,Georgia Tech,OT,77,329,NA,*5.33,30,NA,,,
2001,Kenny Bryant,Jackson State,CB,71,190,NA,4.65,10,37.5,117,4.15,7.52
2001,Correll Buckhalter,Nebraska,RB,73,226,NA,4.53,11,40,,4.06,7.08
2001,Derrick Burgess,Mississippi,DE,75,264,NA,4.92,24,40,125,,7.85
2001,Jerametrius Butler,Kansas State,CB,70,173,NA,4.57,11,36,121,4.4,7.22
2001,John Capel,Florida,WR,71,177,NA,4.39,NA,36.5,126,,
2001,Elliott Carson,Vanderbilt,TE,77,246,NA,4.9,16,36,115,4.21,7.52
2001,Robert Carswell,Clemson,FS,73,214,NA,*4.59,21,34,106,4.18,7.14
2001,Andre Carter,California,DE,77,249,NA,*4.84,20,38.5,132,4.24,
2001,Jonathan Carter,Troy,WR,73,180,NA,4.35,NA,42.5,134,4.25,7.28
2001,Quincy Carter,Georgia,QB,74,225,30,4.58,NA,35.5,113,4.12,7.12
2001,Quinton Caver,Arkansas,ILB,76,227,NA,4.67,23,37.5,118,4.25,7.66
2001,Chris Chambers,Wisconsin,WR,73,210,NA,*4.33,NA,45,134,4,
2001,Derrick Chambers,Florida,DT,76,299,NA,4.98,32,NA,,,
2001,Patrick Chukwurah,Wyoming,OLB,74,238,NA,4.77,24,40,119,4.21,7.34
2001,Tay Cody,Florida State,CB,69,181,NA,*4.55,11,NA,,,
2001,Justin Coleman,Nebraska-Kearney,QB,77,238,31,5.22,NA,29.5,101,4.62,7.78
2001,Derek Combs,Ohio State,RB,73,193,NA,4.42,8,35,,4.07,6.96
2001,Jameel Cook,Illinois,FB,70,226,NA,4.8,17,29.5,108,4.38,7.55
2001,Chris Cooper,Nebraska-Omaha,DE,77,272,NA,4.95,24,35.5,114,4.21,7.12
2001,Jarrod Cooper,Kansas State,SS,73,222,NA,4.45,NA,41.5,130,3.9,6.87
2001,Rodney Crayton,Auburn,CB,68,178,NA,4.6,13,35.5,118,4.4,7.25
2001,Rick Crowell,Colorado State,OLB,75,242,NA,5.03,19,31,109,4.3,7.54
2001,Corey Crume,Eastern Kentucky,RB,71,225,NA,4.76,15,37,,4.32,7.36
2001,Alge Crumpler,North Carolina,TE,75,266,NA,4.76,22,34,112,4.43,7.38
2001,Will Cuthbert,Alabama,OG,77,318,NA,5.53,17,24.5,91,5.06,8.85
2001,Ennis Davis,Southern California,DT,76,302,NA,*5.10,23,27.5,99,4.9,8
2001,Leonard Davis,Texas,OT,78,370,NA,5.32,33,28,105,5.18,8.2
2001,Rick DeMulling,Idaho,OG,76,307,NA,5.24,32,31.5,106,4.6,7.62
2001,Ryan Diem,Northern Illinois,OT,79,338,NA,5.13,NA,34,102,4.46,7
2001,Tony Dixon,Alabama,SS,73,213,NA,4.63,17,37,117,,7.38
2001,Charron Dorsey,Florida State,OT,78,348,NA,6.03,16,NA,,,
2001,Eric Downing,Syracuse,DT,76,302,NA,5.23,27,NA,,,
2001,Shawn Draper,Alabama,OG,76,303,NA,5.3,17,32,110,,
2001,Patrick Dyson,Utah,CB,71,192,NA,*4.55,NA,31.5,114,,
2001,Nijrell Eason,Arizona State,CB,73,210,NA,*4.59,19,34.5,119,,
2001,Ron Edwards,Texas A&M,DT,75,293,NA,4.86,NA,NA,,,
2001,Heath Evans,Auburn,FB,73,246,NA,4.56,30,34.5,111,4.24,7.3
2001,Mario Fatafehi,Kansas State,DT,74,295,NA,5.29,NA,NA,,,
2001,Robert Ferguson,Texas A&M,WR,73,205,NA,4.48,NA,36.5,120,4.07,7.24
2001,Bill Ferrario,Wisconsin,OG,74,314,NA,*5.30,17,NA,,,
2001,Dauntae' Finger,North Carolina,TE,76,262,NA,5.09,15,33.5,103,4.59,7.95
2001,Richmond Flowers,Tennessee-Chattanooga,WR,71,195,NA,4.55,NA,35.5,114,3.96,6.98
2001,Kynan Forney,Hawaii,OG,75,312,NA,5.28,23,27,97,4.77,8.5
2001,Shawn Forte,Maryland,FS,73,204,NA,*4.54,20,NA,,,
2001,Curtis Fuller,Texas Christian,FS,70,186,NA,4.45,18,36,114,4.21,7.2
2001,Mike Gandy,Notre Dame,OG,77,305,NA,*5.20,NA,30.5,103,4.71,8.03
2001,Rod Gardner,Clemson,WR,74,219,NA,*4.48,NA,36,,,
2001,Roberto Garza,Texas A&M-Kingsville,C,74,303,NA,5,37,32.5,114,4.53,7.71
2001,Reggie Germany,Ohio State,WR,73,183,NA,4.39,NA,32,,,
2001,Derrick Gibson,Florida State,SS,74,218,NA,*4.45,17,NA,,,
2001,Jason Glenn,Texas A&M,OLB,73,236,NA,4.94,14,36,115,4.31,7.16
2001,Kenneth Grant,Kentucky,CB,70,202,NA,4.53,NA,39,109,4.34,7.15
2001,Morlon Greenwood,Syracuse,OLB,73,237,NA,4.69,21,33.5,112,4.08,
2001,Shane Griggs,Idaho State,QB,76,199,29,4.83,NA,NA,,,
2001,Adam Haayer,Minnesota,OG,78,298,NA,*5.30,23,NA,,,
2001,Corey Hall,Appalachian State (NC),FS,76,198,NA,4.5,14,36.5,127,,
2001,Ben Hamilton,Minnesota,C,77,303,NA,5.26,17,33.5,106,4.62,7.62
2001,Casey Hampton,Texas,DT,73,314,NA,*5.25,34,NA,,,
2001,Antoine Harris,Southern California,TE,76,260,NA,4.93,11,26,,,
2001,Shaunard Harts,Boise State,SS,73,200,NA,4.56,12,34.5,119,,7.14
2001,Edgerton Hartwell,Western Illinois,ILB,73,250,NA,4.86,18,36.5,114,4.56,7.64
2001,Tim Hasselbeck,Boston College,QB,73,211,23,4.83,NA,33,113,4.4,7.27
2001,Reggie Hayward,Iowa State,DE,77,255,NA,4.91,21,41,127,4.43,7.43
2001,Todd Heap,Arizona State,TE,77,252,NA,4.68,22,32,,,
2001,Jamie Henderson,Georgia,CB,74,202,NA,4.48,10,40.5,125,4.12,6.9
2001,Anthony Henry,South Florida,CB,73,198,NA,4.6,15,41,126,4.21,6.92
2001,Travis Henry,Tennessee,RB,69,223,NA,4.61,23,35.5,,,
2001,Anthony Herron,Iowa,DE,75,280,NA,5.16,26,36,114,4.43,7.58
2001,Josh Heupel,Oklahoma,QB,74,215,30,4.85,NA,37.5,114,4.15,7.18
2001,Renaldo Hill,Michigan State,CB,71,178,NA,4.68,10,35.5,116,4.18,7.03
2001,Russ Hochstein,Nebraska,OG,76,300,NA,5.4,16,26.5,95,4.6,7.85
2001,Sedrick Hodge,North Carolina,OLB,76,244,NA,4.49,21,32,120,4.09,
2001,Paul Hogan,Alabama,C,75,290,NA,5.5,26,29,102,4.54,7.78
2001,Jabari Holloway,Notre Dame,TE,75,253,NA,4.91,20,38.5,113,4.4,7.14
2001,Menson Holloway,Texas-El Paso,DE,74,284,NA,*4.90,19,34.5,111,4.43,7.54
2001,Rashad Holman,Louisville,CB,71,186,NA,4.58,6,42,129,3.85,7.09
2001,Derek Homer,Kentucky,RB,69,194,NA,4.6,NA,32.5,,4.3,7.24
2001,Margin Hooks,BYU,WR,71,191,NA,4.5,NA,36,116,4.18,7.08
2001,Willie Howard,Stanford,DT,76,295,NA,*4.94,23,NA,,,
2001,John Howell,Colorado State,FS,73,204,NA,4.64,14,37,121,4.12,6.87
2001,Orlando Huff,Fresno State,OLB,75,245,NA,*4.70,16,NA,,,
2001,Steve Hutchinson,Michigan,OG,77,315,NA,5.15,31,33.5,106,4.74,7.82
2001,James Jackson,Miami,RB,71,210,NA,4.55,NA,35,,,
2001,Cedric James,Texas Christian,WR,74,204,NA,*4.49,NA,43,134,,
2001,Michael Jameson,Texas A&M,FS,73,186,NA,4.5,9,34.5,118,4.2,7.13
2001,Kris Jenkins,Maryland,DT,77,316,NA,5.19,33,31,108,4.41,7.86
2001,Ortege Jenkins,Arizona,QB,73,234,14,4.82,NA,34.5,108,4.4,7.32
2001,Jonas Jennings,Georgia,OT,76,334,NA,5.31,31,29.5,107,4.93,8.5
2001,Ligarius Jennings,Tennessee State,CB,70,202,NA,4.67,11,34,120,4.07,7.07
2001,Chad Johnson,Oregon State,WR,73,192,NA,4.57,NA,33,108,4.14,7.51
2001,Jevaris Johnson,Georgia,TE,78,257,NA,4.9,18,29,,,
2001,Rudi Johnson,Auburn,RB,70,227,NA,4.57,24,37.5,,4.22,7.32
2001,Kenyatta Jones,South Florida,OT,75,306,NA,5.01,31,NA,,,
2001,Lamont Jordan,Maryland,RB,70,234,NA,4.57,24,37,,,
2001,Bhawoh Jue,Penn State,CB,73,199,NA,4.54,NA,34.5,113,4.21,7.21
2001,Kevin Kasper,Iowa,WR,73,199,NA,4.42,NA,43.5,126,3.73,6.56
2001,Michael Keathley,Texas Christian,OG,76,308,NA,5.24,28,32.5,,,
2001,Eric Kelly,Kentucky,CB,71,199,NA,4.46,15,36,119,4.18,7.24
2001,Rod Kelly,Northeastern State (OK),DE,77,254,NA,4.93,20,28.5,114,4.55,7.93
2001,Andre King,Miami,WR,73,199,NA,*4.61,NA,35.5,,,
2001,Ross Kolodziej,Wisconsin,DE,75,290,NA,4.87,25,34.5,111,4.36,7.32
2001,Justin Kurpeikis,Penn State,DE,76,252,NA,4.97,22,31.5,118,4.1,6.82
2001,George Layne,Texas Christian,FB,73,242,NA,4.59,NA,32,115,4.19,7.08
2001,Matt Lehr,Virginia Tech,OG,74,290,NA,5.28,28,31.5,106,4.44,7.4
2001,Cleo Lemon,Arkansas State,QB,74,226,18,4.87,NA,35.5,106,4.27,7.33
2001,Damione Lewis,Miami,DT,75,293,NA,*4.90,22,NA,,,
2001,Victor Leyva,Arizona State,OG,76,313,NA,5.33,37,30,105,4.77,8.3
2001,Matt Light,Purdue,OT,77,311,NA,5.29,26,NA,,4.49,7.3
2001,Alex Lincoln,Auburn,ILB,73,251,NA,4.77,22,35,111,,
2001,DeAngelo Lloyd,Tennessee,DE,77,264,NA,*4.88,15,NA,,,
2001,Arther Love,South Carolina State,TE,76,236,NA,4.75,24,36,,,
2001,LaShaun Mack,Norfolk State (VA),C,75,299,NA,5.56,17,26.5,92,4.99,8.59
2001,Brandon Manumaleuna,Arizona,TE,74,275,NA,4.99,NA,30,106,4.26,7.49
2001,David Martin,Tennessee,WR,76,242,NA,*4.76,NA,37,127,,
2001,Deuce McAllister,Mississippi,RB,73,222,NA,4.41,20,37.5,,,
2001,Justin McCareins,Northern Illinois,WR,74,209,NA,4.51,NA,41,129,3.99,7.06
2001,Dustin McClintock,Alabama,FB,74,259,NA,5.31,7,30,105,4.58,8.1
2001,Quentin McCord,Kentucky,WR,70,191,NA,4.48,NA,36.5,112,4.18,7.17
2001,Marlon McCree,Kentucky,SS,71,197,NA,4.62,10,38,117,4.14,7.36
2001,Kareem McKenzie,Penn State,OT,78,328,NA,5.33,20,33,103,4.8,7.87
2001,Mike McMahon,Rutgers,QB,75,207,27,4.57,NA,37.5,124,4.12,7.12
2001,Shad Meier,Kansas State,TE,77,256,NA,4.85,20,34,113,4.15,7.14
2001,Willie Middlebrooks,Minnesota,CB,74,200,NA,*4.50,17,NA,,,
2001,Romaro Miller,Mississippi,QB,73,205,11,4.61,NA,35,110,4.51,7.4
2001,Shawn Mills,Southern Mississippi,WR,73,180,NA,4.51,NA,34.5,116,4.15,7.12
2001,Snoop Minnis,Florida State,WR,73,171,NA,4.57,NA,37.5,115,4.07,7.06
2001,Travis Minor,Florida State,RB,70,197,NA,4.44,9,32,,,
2001,Dwayne Missouri,Northwestern,DE,77,258,NA,5.03,21,38,116,4.4,7.5
2001,Freddie Mitchell,UCLA,WR,73,185,NA,4.46,NA,39.5,120,4.06,6.95
2001,Hodges Mitchell,Texas,RB,67,180,NA,*4.53,15,32.5,,,
2001,Mario Monds,Cincinnati,DT,75,342,NA,5.04,NA,28.5,99,4.73,8.06
2001,Keon Moore,Southern Mississippi,CB,71,193,NA,4.56,10,37.5,119,4.25,7.06
2001,Quincy Morgan,Kansas State,WR,73,211,NA,*4.48,NA,33,,,
2001,Santana Moss,Miami,WR,70,181,NA,*4.31,NA,42,,,
2001,Leonard Myers,Miami,CB,70,190,NA,4.65,13,37,120,4.16,7.21
2001,Brian Natkin,Texas-El Paso,TE,74,251,NA,4.95,20,27,98,4.59,7.78
2001,Carl Nesmith,Kansas,FS,74,223,NA,4.95,5,31.5,112,,
2001,Bobby Newcombe,Nebraska,WR,71,195,NA,4.53,NA,37,117,3.98,6.86
2001,Richard Newsome,Michigan State,FS,71,203,NA,*4.59,14,NA,,,
2001,Mathias Nkwenti,Temple,OG,76,293,NA,5.57,29,35.5,113,4.18,7.66
2001,Dennis Norman,Princeton,OG,76,305,NA,5.16,25,35,107,4.72,8.08
2001,Moran Norris,Kansas,FB,73,250,NA,4.63,37,31,114,4.5,7.56
2001,Dan O'Leary,Notre Dame,TE,76,252,NA,5.02,16,32,113,4.31,7.4
2001,Ifeanyi Ohalete,Southern California,FS,74,221,NA,*4.64,16,NA,,,
2001,Chukky Okobi,Purdue,C,73,316,NA,5.27,24,32.5,103,4.61,7.87
2001,Jesse Palmer,Florida,QB,74,231,32,4.78,NA,35.5,112,4.29,7.13
2001,Saul Patu,Oregon,DE,75,272,NA,5.01,22,30.5,112,4.43,7.52
2001,Tupe Peko,Michigan State,C,76,301,NA,5.36,18,28,92,4.56,8.1
2001,Devonte Peterson,Catawba,DE,75,275,NA,*5.02,31,NA,,,
2001,Will Peterson,Western Illinois,CB,73,197,NA,*4.51,13,38.5,120,,
2001,Jeremiah Pharms,Washington,OLB,73,257,NA,4.91,NA,32.5,106,4.53,7.37
2001,Carlos Polk,Nebraska,ILB,74,251,NA,4.76,NA,NA,,,
2001,Nate Poole,Marshall,WR,74,198,NA,4.79,NA,32.5,112,4.22,7.26
2001,Ryan Prince,Weber State (UT),TE,77,257,NA,4.99,20,31,102,4.45,7.65
2001,Casey Rabach,Wisconsin,C,77,298,NA,5.23,19,34.5,,,
2001,Dominic Raiola,Nebraska,C,74,307,NA,5.13,29,33,108,4.35,7.55
2001,Ken-Yon Rambo,Ohio State,WR,73,196,NA,*4.34,NA,39,,,
2001,Ray Redziniak,Illinois,OG,75,296,NA,5.5,32,27,92,4.77,8.17
2001,Jamal Reynolds,Florida State,DE,75,267,NA,4.72,NA,NA,,,
2001,Karon Riley,Minnesota,DE,75,264,NA,4.75,NA,NA,,,
2001,David Rivers,Western Carolina,QB,75,223,27,4.73,NA,31.5,115,4.2,7.37
2001,Marcellus Rivers,Oklahoma State,TE,77,247,NA,4.84,7,32.5,113,4.25,7.04
2001,Mike Roberg,Idaho,TE,77,256,NA,4.75,16,34.5,117,4.4,7.28
2001,Bernard Robertson,Tulane,OG,75,308,NA,5.24,19,30,106,4.58,8.06
2001,Koren Robinson,North Carolina State,WR,74,211,NA,4.61,NA,38.5,123,,
2001,Kendrick Rogers,Central Missouri,OT,77,311,NA,*5.16,23,NA,,,
2001,Sage Rosenfels,Iowa State,QB,77,228,32,4.74,NA,34,107,4.29,7.07
2001,Jace Sayler,Michigan State,DT,77,294,NA,5.06,29,31,105,4.59,7.81
2001,John Schlecht,Minnesota,DT,73,295,NA,4.95,27,31.5,101,4.3,7.45
2001,Aaron Schobel,Texas Christian,DE,76,263,NA,*4.75,NA,38,119,4.03,7.16
2001,Carey Scott,Kentucky State,CB,71,208,NA,4.65,NA,30,113,4.18,7.52
2001,Cedric Scott,Southern Mississippi,DE,78,281,NA,4.86,23,35.5,107,4.37,7.67
2001,Anthony Sessions,Tennessee,OLB,73,228,NA,4.8,19,NA,,,
2001,Marcel Shipp,Massachusetts,RB,71,222,NA,4.71,18,32.5,,,
2001,Elliot Silvers,Washington,OT,79,348,NA,5.43,19,31.5,99,4.66,7.81
2001,Rickie Simpkins,Syracuse,DT,75,287,NA,5.28,NA,29.5,97,4.52,7.65
2001,Dwight Smith,Akron,CB,70,212,NA,4.51,15,33.5,114,,
2001,Justin Smith,Missouri,DE,76,267,NA,*4.64,26,34,117,,
2001,Kenny Smith,Alabama,DT,76,299,NA,5.24,NA,30,100,4.8,8
2001,Omar Smith,Kentucky,OG,74,293,NA,5.33,21,30,98,,
2001,Steve Smith,Utah,WR,69,184,NA,4.41,NA,38.5,121,4.25,7.44
2001,Brandon Spoon,North Carolina,ILB,75,245,NA,4.75,33,35.5,110,4.15,7.3
2001,Markus Steele,Southern California,OLB,75,232,NA,*4.62,NA,33,119,4.5,7.15
2001,Daleroy Stewart,Southern Mississippi,DT,76,309,NA,4.9,NA,33,110,4.72,7.75
2001,Matt Stewart,Vanderbilt,OLB,76,236,NA,4.74,23,37,117,4.2,7.08
2001,Russell Stewart,Stanford,TE,76,251,NA,4.92,17,28.5,106,4.3,7.46
2001,Tony Stewart,Penn State,TE,78,256,NA,4.96,NA,35.5,109,4.4,7.3
2001,Michael Stone,Memphis,CB,71,191,NA,4.51,17,41,127,,
2001,Marcus Stroud,Georgia,DT,78,321,NA,5.13,21,30,110,4.75,8.07
2001,Tim Stuber,Colorado State,OG,77,315,NA,5.6,22,26,96,4.61,8.06
2001,Alex Sulfsted,Miami (OH),OG,76,312,NA,*5.30,NA,30.5,96,,
2001,Marques Sullivan,Illinois,OT,77,338,NA,5.32,28,30.5,98,4.83,8.36
2001,Vinny Sutherland,Purdue,WR,69,192,NA,4.48,NA,32.5,,,
2001,Joe Tafoya,Arizona,DE,76,269,NA,4.91,28,33,109,4.53,7.56
2001,Chris Taylor,Texas A&M,WR,71,183,NA,4.4,NA,35.5,115,3.93,6.81
2001,David Terrell,Michigan,WR,75,213,NA,*4.43,NA,38,,,
2001,Anthony Thomas,Michigan,RB,74,229,NA,4.58,20,32.5,,4.44,7.48
2001,Clevan Thomas,Florida State,CB,69,189,NA,4.64,NA,36,118,4.24,7.4
2001,Tarlos Thomas,Florida State,OT,78,336,NA,5.52,19,25,92,4.9,8.65
2001,LaDainian Tomlinson,Texas Christian,RB,70,221,NA,4.46,18,40.5,,4.21,6.84
2001,Ja'Mar Toombs,Texas A&M,FB,73,281,NA,4.72,17,30,,,
2001,Paul Toviessi,Marshall,DE,78,260,NA,4.78,NA,33.5,120,4.32,7.06
2001,Albert Traylor,Northwestern State (LA),OG,75,307,NA,5.42,20,27,,,8.34
2001,Marques Tuiasosopo,Washington,QB,73,223,24,4.71,NA,35.5,115,4.35,7.36
2001,T.J. Turner,Michigan State,ILB,75,273,NA,4.8,NA,NA,,,
2001,Chris Valletta,Texas A&M,OG,75,299,NA,5.32,18,33.5,98,4.53,7.9
2001,Kyle Vanden Bosch,Nebraska,DE,76,270,NA,4.75,26,36.5,119,4.08,6.82
2001,Patrick Venzke,Idaho,OT,78,303,NA,5.28,NA,34,103,4.59,8.08
2001,Michael Vick,Virginia Tech,QB,73,210,20,*4.33,NA,38,,,
2001,Keydrick Vincent,Mississippi,OG,77,328,NA,5.61,23,32.5,94,,
2001,Fred Wakefield,Illinois,DE,79,287,NA,5.09,26,28,108,4.64,7.49
2001,Kenyatta Walker,Florida,OT,77,311,NA,5.17,24,31.5,109,4.66,7.7
2001,Raymond Walls,Southern Mississippi,CB,71,176,NA,4.51,NA,39,124,4.18,
2001,Chad Ward,Washington,OG,77,321,NA,5.23,26,32.5,99,4.89,7.98
2001,David Warren,Florida State,DE,75,253,NA,*4.73,21,NA,,4.46,7.53
2001,Reggie Wayne,Miami,WR,73,198,NA,*4.45,NA,36,,,
2001,Eric Westmoreland,Tennessee,OLB,73,236,NA,4.63,21,36.5,115,4.21,7.47
2001,Deonce Whitaker,San Jose State,RB,66,177,NA,*4.52,23,36,,,
2001,Emile White,Houston,SS,73,219,NA,4.68,16,34.5,111,,7.26
2001,Reggie White,Oklahoma State,RB,73,228,NA,4.58,17,37.5,,4.4,7.48
2001,James Whitley,Michigan,CB,71,193,NA,4.73,9,39,118,4.4,7.04
2001,Boo Williams,Arkansas,TE,76,237,NA,4.72,NA,35.5,119,4.33,7.1
2001,Brock Williams,Notre Dame,CB,70,183,NA,4.46,11,42.5,130,4.21,6.7
2001,Jimmy Williams,Vanderbilt,CB,70,188,NA,4.58,NA,36,120,,7.12
2001,Louis Williams,Louisiana State,OG,77,299,NA,5.48,25,28.5,103,4.67,7.86
2001,Marcus Williams,Washington State,WR,77,230,NA,4.56,NA,41,130,4.2,7.37
2001,Maurice Williams,Michigan,OT,77,304,NA,*5.20,24,NA,,,
2001,Adrian Wilson,North Carolina State,SS,75,213,NA,4.53,21,39.5,120,,
2001,Cedrick Wilson,Tennessee,WR,70,179,NA,4.48,NA,38,123,,
2001,Jamie Winborn,Vanderbilt,ILB,71,229,NA,*4.63,NA,35.5,111,,
2001,Floyd Womack,Mississippi State,OG,76,345,NA,5.57,23,29.5,97,4.96,8.78
2001,Shawn Worthen,Texas Christian,DT,73,310,NA,5.18,23,30,103,4.61,7.5
2001,Ellis Wyms,Mississippi State,DE,75,285,NA,*4.97,21,NA,,4.46,7.53
2001,Paul Zukauskas,Boston College,OG,77,307,NA,*5.30,22,NA,,,
2000,Darnell Alford,Boston College,OT,76,334,NA,5.56,23,25,94,4.98,8.48
2000,Kyle Allamon,Texas Tech,TE,75,253,NA,4.97,NA,29,104,4.49,7.29
2000,Rashard Anderson,Jackson State,CB,75,206,NA,4.55,NA,34,123,4.15,7.18
2000,Corey Atkins,South Carolina,OLB,73,237,NA,4.72,21,31,112,4.39,7.96
2000,Reggie Austin,Wake Forest,CB,70,175,NA,4.44,17,35,119,4.14,7.03
2000,Mark Baniewicz,Syracuse,OT,78,312,NA,5.34,20,28,96,4.73,7.72
2000,Rashidi Barnes,Colorado,FS,73,208,NA,4.62,10,35,114,4.32,6.92
2000,David Barrett,Arkansas,CB,70,199,NA,4.44,16,37.5,116,4.04,6.81
2000,William Bartee,Oklahoma,CB,73,192,NA,4.43,NA,38.5,124,3.99,6.7
2000,Terrance Beadles,Arkansas-Pine Bluff,OG,75,312,NA,5.19,29,NA,,,
2000,Robert Bean,Mississippi State,CB,71,178,NA,4.5,NA,34.5,122,4.2,6.87
2000,Anthony Becht,West Virginia,TE,78,270,NA,*4.78,NA,33.5,123,4.08,6.94
2000,Rogers Beckett,Marshall,FS,74,207,NA,4.62,15,39.5,119,4.29,6.48
2000,Brad Bedell,Colorado,OG,77,302,NA,5.07,17,31.5,103,4.58,7.76
2000,Marcus Bell,Arizona,ILB,74,237,NA,4.78,21,31.5,111,4.33,7.17
2000,Michael Boireau,Miami,DE,76,274,NA,5.09,26,29,105,4.49,7.68
2000,Matt Bowen,Iowa,SS,73,201,NA,4.49,12,33,115,4.09,7.06
2000,Tom Brady,Michigan,QB,77,211,33,5.28,NA,24.5,99,4.38,7.2
2000,Robert Brannon,Iowa State,DT,76,309,NA,5.19,28,28.5,99,4.7,7.82
2000,Demario Brown,Utah State,RB,73,217,NA,4.72,NA,31,107,4.39,7.17
2000,Keith Brown,UCLA,RB,71,216,NA,4.66,NA,30,117,4.08,6.64
2000,Mike Brown,Nebraska,SS,70,204,NA,4.59,14,36,116,4.01,6.93
2000,Ralph Brown,Nebraska,CB,70,185,NA,*4.55,10,NA,,,
2000,Travis Brown,Northern Arizona,QB,76,218,35,5.01,NA,29,101,4.87,7.54
2000,Lamont Bryant,Notre Dame,DE,76,260,NA,4.91,17,NA,,,
2000,Marc Bulger,West Virginia,QB,74,208,29,4.97,NA,NA,100,4.34,7.46
2000,Keith Bulluck,Syracuse,OLB,75,244,NA,*4.47,NA,38,119,4.13,7.33
2000,Bill Burke,Michigan State,QB,76,206,30,5.03,NA,28.5,107,4.42,7.46
2000,Plaxico Burress,Michigan State,WR,78,231,NA,*4.59,NA,33,115,,
2000,David Byrd,Syracuse,CB,73,202,NA,4.53,14,36,117,4.39,7.18
2000,Trung Canidate,Arizona,RB,71,193,NA,4.41,18,NA,,,
2000,Cooper Carlisle,Florida,OG,78,297,NA,5.16,28,31,100,4.48,7.82
2000,Giovanni Carmazzi,Hofstra,QB,75,224,32,4.74,NA,36.5,119,4.23,6.94
2000,Leonardo Carson,Auburn,DE,74,283,NA,5.06,22,28,106,4.75,7.82
2000,Tyrone Carter,Minnesota,SS,68,190,NA,4.5,16,41,121,4.19,6.75
2000,Kwame Cavil,Texas,WR,74,208,NA,*4.54,NA,39.5,118,,
2000,Doug Chapman,Marshall,RB,70,215,NA,4.56,16,38.5,128,4.2,6.84
